tag,count,review_reason
HN::Other::Concept::Management_Workup::Linear_Iga_Bullous_Dermatosis,1,singleton_or_local_review
HN::Other::Concept::Molecular_Genetics::Metastases,1,singleton_or_local_review
HN::Other::Concept::Molecular_Genetics::Primary_And_Secondary_Dilated_Cardiomyopathy,1,singleton_or_local_review
HN::Other::Concept::Other::Centronuclear_Myopathy,1,singleton_or_local_review
HN::Other::Concept::Other::Linear_And_Whorled_Nevoid_Hypermelanosis,1,singleton_or_local_review
HN::Other::Concept::Other::Metastases,1,singleton_or_local_review
HN::Other::Concept::Other::Oral_Hairy_Leukoplakia,1,singleton_or_local_review
HN::Other::Concept::Procedure_Specimen::Hairy_Tongue,1,singleton_or_local_review
HN::Other::Concept::Reporting_Grossing::Anatomy_Histology_And_Grossing,1,singleton_or_local_review
HN::Other::Concept::Staging::Staging_Larynx,1,singleton_or_local_review
HN::Other::Congenital_Structural::Epidermoid_Epidermal_Inclusion_Cyst,1,singleton_or_local_review
HN::Other::Congenital_Structural::Eruption_Cyst,1,singleton_or_local_review
HN::Other::Congenital_Structural::Nasolabial_Cyst,1,singleton_or_local_review
HN::Other::Depositional_Metabolic::Alopecia_Mucinosa,1,singleton_or_local_review
HN::Other::Depositional_Metabolic::Calcium_Pyrophosphate_Crystal_Deposition_Disease,1,singleton_or_local_review
HN::Other::Depositional_Metabolic::Sudden_Cardiac_Death,1,singleton_or_local_review
HN::Other::Depositional_Metabolic::Takotsubo_Cardiomyopathy,1,singleton_or_local_review
HN::Other::Infectious::Periapical_Dental_Granuloma,1,singleton_or_local_review
HN::Other::Infectious::Verruca_Vulgaris,1,singleton_or_local_review
HN::Other::Inflammatory::Actinic_Cheilitis,1,singleton_or_local_review
HN::Other::Inflammatory::Allergic_Contact_Dermatitis,1,singleton_or_local_review
HN::Other::Inflammatory::Chronic_Ulcerative_Stomatitis,1,singleton_or_local_review
HN::Other::Inflammatory::Condensing_Osteitis,1,singleton_or_local_review
HN::Other::Inflammatory::Granulomatous_Inflammation,1,singleton_or_local_review
HN::Other::Inflammatory::Medication_Related_Osteonecrosis_Of_Jaw,1,singleton_or_local_review
HN::Other::Inflammatory::Pyostomatitis_Vegetans,1,singleton_or_local_review
HN::Other::Inflammatory::Septic_Arthritis,1,singleton_or_local_review
HN::Other::Inflammatory::Verruciform_Xanthoma,1,singleton_or_local_review
HN::Other::Neoplastic::Malignant::Alopecia_Areata,1,singleton_or_local_review
HN::Other::Neoplastic::Malignant::Arrhythmogenic_Cardiomyopathy_Acm,1,singleton_or_local_review
HN::Other::Neoplastic::Malignant::Hypertrophic_Cardiomyopathy,1,singleton_or_local_review
HN::Other::Neoplastic::Malignant::T_V_11Q_23_KMT2A_Rearranged,1,singleton_or_local_review
HN::Other::Neoplastic::Pdgfrb_Rearrangement,1,singleton_or_local_review
HN::Other::Neoplastic::Precursor::Fibromuscular_Dysplasia,1,singleton_or_local_review
HN::Other::Normal_Histology::Anatomy_And_Histology,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Basal_Cell_Adenoma,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Intercalated_Duct_Adenoma,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Keratocystoma,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Lymphadenoma,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Myoepithelioma,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Oncocytoma,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Sclerosing_Polycystic_Adenoma,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Sialadenoma_Papilliferum,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Sialolipoma,1,singleton_or_local_review
HN::Salivary_Gland::Benign_Tumor::Warthin_Tumor,1,singleton_or_local_review
HN::Salivary_Gland::Concept::Laboratory_Operations::Milan_Reporting_System_For_Salivary_Gland_Cytopathology,1,singleton_or_local_review
HN::Salivary_Gland::Concept::Management_Workup::Atypia_Of_Undetermined_Significance_Aus,1,singleton_or_local_review
HN::Salivary_Gland::Concept::Reporting_Grossing::Grossing_Frozen_Section_And_Features_To_Report,1,singleton_or_local_review
HN::Salivary_Gland::Concept::Staging::Staging_Major_Salivary_Glands,1,singleton_or_local_review
HN::Salivary_Gland::Congenital_Structural::Heterotopia,1,singleton_or_local_review
HN::Salivary_Gland::Congenital_Structural::Nondiagnostic,1,singleton_or_local_review
HN::Salivary_Gland::Infectious::Sialadenitis_Infectious,1,singleton_or_local_review
HN::Salivary_Gland::Inflammatory::Chronic_Sialadenitis_Sialolithiasis,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Basal_Cell_Adenocarcinoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Carcinoma_Ex_Pleomorphic_Adenoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Epithelial_Myoepithelial_Carcinoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Hyalinizing_Clear_Cell_Carcinoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Intraductal_Carcinoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Microsecretory_Adenocarcinoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Myoepithelial_Carcinoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Sclerosing_Microcystic_Adenocarcinoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Secretory_Carcinoma,1,singleton_or_local_review
HN::Salivary_Gland::Malignant_Tumor::Sialoblastoma,1,singleton_or_local_review
HN::Salivary_Gland::Neoplastic::Benign::Adenomatoid_Hyperplasia_And_Sialadenosis,1,singleton_or_local_review
HN::Salivary_Gland::Neoplastic::Benign::Neoplasm_Benign,1,singleton_or_local_review
HN::Salivary_Gland::Neoplastic::Intermediate::Neoplasm_Salivary_Gland_Neoplasm_Of_Uncertain_Malignant_Potential_Sump,1,singleton_or_local_review
HN::Salivary_Gland::Neoplastic::Malignant::Malignant,1,singleton_or_local_review
HN::Salivary_Gland::Neoplastic::Malignant::Suspicious_For_Malignancy,1,singleton_or_local_review
HN::Salivary_Gland::Neoplastic::Primary_Salivary_Gland_Neoplasms_General,1,singleton_or_local_review
HN::Salivary_Gland::Non_Neoplastic::Lymphoepithelial_Sialadenitis,1,singleton_or_local_review
HN::Salivary_Gland::Non_Neoplastic::Nodular_Oncocytic_Hyperplasia,1,singleton_or_local_review
HN::Salivary_Gland::Non_Neoplastic::Ranula,1,singleton_or_local_review
HN::Salivary_Gland::Non_Neoplastic::Sjogren_Syndrome,1,singleton_or_local_review
HN::Salivary_Gland::Normal_Histology::Anatomy_And_Histology,1,singleton_or_local_review
HN::Salivary_Gland::Normal_Histology::Anatomy_And_Histology_Salivaryglandsnormalhistology,1,singleton_or_local_review
HN::Sinonasal::Carcinoma::SWI_SNF_Complex_Deficient_Sinonasal_Carcinoma,1,singleton_or_local_review
HN::Sinonasal::Carcinoma::Sinonasal_Lymphoepithelial_Carcinoma,1,singleton_or_local_review
HN::Sinonasal::Carcinoma::Sinonasal_Undifferentiated_Carcinoma,1,singleton_or_local_review
HN::Sinonasal::Carcinoma::Teratocarcinosarcoma,1,singleton_or_local_review
HN::Sinonasal::Concept::Classification::Nasopharyngeal_Angiofibroma,1,singleton_or_local_review
HN::Sinonasal::Concept::Classification::WHO_Classification,1,singleton_or_local_review
HN::Sinonasal::Concept::Other::Conduction_Tissue,1,singleton_or_local_review
HN::Sinonasal::Concept::Other::Coronary_Vessels,1,singleton_or_local_review
HN::Sinonasal::Concept::Reporting_Grossing::Grossing_And_Features_To_Report,1,singleton_or_local_review
HN::Sinonasal::Concept::Staging::Staging_Hypopharynx,1,singleton_or_local_review
HN::Sinonasal::Concept::Staging::Staging_Nasal_Cavity_And_Sinuses,1,singleton_or_local_review
HN::Sinonasal::Concept::Staging::Staging_Terminology,1,singleton_or_local_review
HN::Sinonasal::Congenital_Structural::Chambers,1,singleton_or_local_review
HN::Sinonasal::Hamartoma::Nasal_Chondromesenchymal_Hamartoma,1,singleton_or_local_review
HN::Sinonasal::Hamartoma::Respiratory_Epithelial_Adenomatoid_Hamartoma,1,singleton_or_local_review
HN::Sinonasal::Hamartoma::Seromucinous_Hamartoma,1,singleton_or_local_review
HN::Sinonasal::Infectious::Allergic_Fungal_Rhinosinusitis,1,singleton_or_local_review
HN::Sinonasal::Infectious::Fungal_Ball,1,singleton_or_local_review
HN::Sinonasal::Infectious::Rhinosporidiosis,1,singleton_or_local_review
HN::Sinonasal::Inflammatory::Chronic_Rhinosinusitis,1,singleton_or_local_review
HN::Sinonasal::Inflammatory::Granulomatosis_With_Polyangiitis,1,singleton_or_local_review
HN::Sinonasal::Inflammatory::Nasal_Polyp,1,singleton_or_local_review
HN::Sinonasal::Mesenchymal::Biphenotypic_Sinonasal_Sarcoma,1,singleton_or_local_review
HN::Sinonasal::Mesenchymal::Chordoma,1,singleton_or_local_review
HN::Sinonasal::Mesenchymal::Sinonasal_Glomangiopericytoma,1,singleton_or_local_review
HN::Sinonasal::Neoplastic::Malignant::Adenocarcinoma_General,1,singleton_or_local_review
HN::Sinonasal::Neoplastic::Malignant::Nonintestinal_Type,1,singleton_or_local_review
HN::Sinonasal::Neuroendocrine::Olfactory_Neuroblastoma,1,singleton_or_local_review
HN::Sinonasal::Normal_Histology::Anatomy,1,singleton_or_local_review
HN::Sinonasal::Normal_Histology::Histology,1,singleton_or_local_review
HN::Sinonasal::Other::Adamantinomatous_Craniopharyngioma,1,singleton_or_local_review
HN::Sinonasal::Papilloma::Sinonasal_Papilloma_Oncocytic,1,singleton_or_local_review
HN::Soft_Tissue::Chondro_Osseous::Chondroma,1,singleton_or_local_review
HN::Soft_Tissue::Congenital_Structural::Arteriovenous_Malformation,1,singleton_or_local_review
HN::Soft_Tissue::Fibroblastic_Myofibroblastic::Inflammatory_Myofibroblastic_Tumor,1,singleton_or_local_review
HN::Soft_Tissue::Fibroblastic_Myofibroblastic::Low_Grade_Myofibroblastic_Sarcoma,1,singleton_or_local_review
HN::Soft_Tissue::Fibroblastic_Myofibroblastic::Nodular_Fasciitis,1,singleton_or_local_review
HN::Soft_Tissue::Fibroblastic_Myofibroblastic::Solitary_Fibrous_Tumor,1,singleton_or_local_review
HN::Soft_Tissue::Inflammatory::Inflammatory_Fibrous_Hyperplasia,1,singleton_or_local_review
HN::Soft_Tissue::Neoplastic::Malignant::Clear_Cell_Sarcoma_Of_Soft_Tissue,1,singleton_or_local_review
HN::Soft_Tissue::Neoplastic::Malignant::Clear_Cell_Sarcoma_Of_Soft_Tissue_Softtissueclearcellsarcoma,1,singleton_or_local_review
HN::Soft_Tissue::Neoplastic::Malignant::PATZ1_Rearranged_Sarcoma,1,singleton_or_local_review
HN::Soft_Tissue::Neoplastic::NTRK_Rearranged_Spindle_Cell_Neoplasm,1,singleton_or_local_review
HN::Soft_Tissue::Neoplastic::PRRX1_Rearranged_Mesenchymal_Tumors,1,singleton_or_local_review
HN::Soft_Tissue::Peripheral_Nerve_Sheath::Neurofibroma,1,singleton_or_local_review
HN::Soft_Tissue::Peripheral_Nerve_Sheath::Neuroma,1,singleton_or_local_review
HN::Soft_Tissue::Smooth_Muscle::Leiomyosarcoma,1,singleton_or_local_review
HN::Soft_Tissue::Uncertain_Differentiation::Synovial_Sarcoma,1,singleton_or_local_review
HN::Soft_Tissue::Vascular::Angiosarcoma,1,singleton_or_local_review
HN::Soft_Tissue::Vascular::Kaposi_Sarcoma,1,singleton_or_local_review
HN::Thyroid::Congenital_Structural::Branchial_Pouch_Cleft_Anomalies,1,singleton_or_local_review
Heme::Histiocytic_Dendritic_Cell::Langerhans::Langerhans_Cell_Sarcoma,1,singleton_or_local_review
Heme::Histiocytic_Dendritic_Cell::Macrophage::ALK_Positive_Histiocytosis,1,singleton_or_local_review
Heme::Histiocytic_Dendritic_Cell::Macrophage::Erdheim_Chester_Disease,1,singleton_or_local_review
Heme::Histiocytic_Dendritic_Cell::Macrophage::Rosai_Dorfman_Disease,1,singleton_or_local_review
Heme::Histiocytic_Dendritic_Cell::Other_Dendritic::Indeterminate_Dendritic_Cell_Tumor,1,singleton_or_local_review
Heme::Histiocytic_Dendritic_Cell::Other_Dendritic::Interdigitating_Dendritic_Cell_Sarcoma,1,singleton_or_local_review
Heme::Immune_Deficiency_Associated::EBV_Positive_Mucocutaneous_Ulcer,1,singleton_or_local_review
Heme::Immune_Deficiency_Associated::Inborn_Error_Of_Immunity_Associated_Lymphoid_Proliferation,1,singleton_or_local_review
Heme::Immune_Deficiency_Associated::Lymphoma_Arising_In_Immune_Deficiency,1,singleton_or_local_review
Heme::Immune_Deficiency_Associated::Polymorphic_Lymphoproliferative_Disorder,1,singleton_or_local_review
Heme::Infection::Cat_Scratch_Disease,1,singleton_or_local_review
Heme::Infection::Syphilis,1,singleton_or_local_review
Heme::Infection::Toxoplasmosis,1,singleton_or_local_review
Heme::Mature_B_Cell::Burkitt::Burkitt_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Follicular::Duodenal_Type_Follicular_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Follicular::In_Situ_Follicular_B_Cell_Neoplasm,1,singleton_or_local_review
Heme::Mature_B_Cell::Follicular::Pediatric_Type_Follicular_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::KSHV_HHV8_Associated::KSHV_HHV8_Positive_Diffuse_Large_B_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::KSHV_HHV8_Associated::KSHV_HHV8_Positive_Germinotropic_Lymphoproliferative_Disorder,1,singleton_or_local_review
Heme::Mature_B_Cell::KSHV_HHV8_Associated::Primary_Effusion_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::DLBCL_High_Grade_With_MYC_And_BCL2_Rearrangements,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::Diffuse_Large_B_Cell_Lymphoma_NOS,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::Fibrin_Associated_Large_B_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::Fluid_Overload_Associated_Large_B_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::High_Grade_B_Cell_Lymphoma_NOS,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::High_Grade_B_Cell_Lymphoma_With_11q_Aberration,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::Plasmablastic_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::Primary_Cutaneous_Diffuse_Large_B_Cell_Lymphoma_Leg_Type,1,singleton_or_local_review
Heme::Mature_B_Cell::Large_B_Cell::T_Cell_Histiocyte_Rich_Large_B_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Lymphoplasmacytic::Lymphoplasmacytic_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Mantle_Cell::In_Situ_Mantle_Cell_Neoplasm,1,singleton_or_local_review
Heme::Mature_B_Cell::Marginal_Zone::Nodal_Marginal_Zone_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Marginal_Zone::Pediatric_Nodal_Marginal_Zone_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Splenic::Splenic_Diffuse_Red_Pulp_Small_B_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_B_Cell::Splenic::Splenic_Marginal_Zone_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Anaplastic_Large_Cell::ALK_Negative_Anaplastic_Large_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Cutaneous::Lymphomatoid_Papulosis,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Cutaneous::Primary_Cutaneous_Anaplastic_Large_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Cutaneous::Primary_Cutaneous_CD4_Positive_Small_Medium_T_Cell_LPD,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Cutaneous::Primary_Cutaneous_CD8_Positive_Aggressive_Epidermotropic_Cytotoxic_T_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Cutaneous::Primary_Cutaneous_Gamma_Delta_T_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Cutaneous::Primary_Cutaneous_Peripheral_T_Cell_Lymphoma_NOS,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Cutaneous::Subcutaneous_Panniculitis_Like_T_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::EBV_Positive::Extranodal_NK_T_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::EBV_Positive::Hydroa_Vacciniforme_Lymphoproliferative_Disorder,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::EBV_Positive::Severe_Mosquito_Bite_Allergy,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::EBV_Positive::Systemic_Chronic_Active_EBV_Disease,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::EBV_Positive::Systemic_EBV_Positive_T_Cell_Lymphoma_Of_Childhood,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Hepatosplenic::Hepatosplenic_T_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Intestinal::Enteropathy_Associated_T_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Intestinal::Indolent_NK_Cell_LPD_Of_GI_Tract,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Intestinal::Indolent_T_Cell_Lymphoma_Of_GI_Tract,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Intestinal::Intestinal_T_Cell_Lymphoma_NOS,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Intestinal::Monomorphic_Epitheliotropic_Intestinal_T_Cell_Lymphoma,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Leukemia::Aggressive_NK_Cell_Leukemia,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Leukemia::NK_Large_Granular_Lymphocytic_Leukemia,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Leukemia::T_Large_Granular_Lymphocytic_Leukemia,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::Other::Peripheral_T_Cell_Lymphoma_NOS,1,singleton_or_local_review
Heme::Mature_T_NK_Cell::TFH::Nodal_TFH_Cell_Lymphoma_Angioimmunoblastic_Type,1,singleton_or_local_review
Heme::Non_Neoplastic::Erythrocyte::Hereditary_Spherocytosis,1,singleton_or_local_review
Heme::Non_Neoplastic::Lymph_Node::Dermatopathic_Lymphadenopathy,1,singleton_or_local_review
Heme::Non_Neoplastic::Platelet_Coagulation::Disseminated_Intravascular_Coagulation,1,singleton_or_local_review
Heme::Non_Neoplastic::Platelet_Coagulation::Factor_Deficiency,1,singleton_or_local_review
Heme::Non_Neoplastic::Platelet_Coagulation::Heparin_Induced_Thrombocytopenia,1,singleton_or_local_review
Heme::Plasma_Cell_Neoplasm::Cryoglobulinemia,1,singleton_or_local_review
Heme::Plasma_Cell_Neoplasm::Heavy_Chain_Disease::Alpha_Heavy_Chain_Disease,1,singleton_or_local_review
Heme::Plasma_Cell_Neoplasm::POEMS_Syndrome,1,singleton_or_local_review
Heme::Plasma_Cell_Neoplasm::Plasma_Cell_Myeloma,1,singleton_or_local_review
Heme::Stroma_Derived::Fibroblastic_Reticular_Cell_Tumor,1,singleton_or_local_review
Heme::Tumor_Like_B_Cell::IgG4_Related_Disease,1,singleton_or_local_review
Heme::Tumor_Like_T_Cell::Autoimmune_Lymphoproliferative_Syndrome,1,singleton_or_local_review
Heme::Tumor_Like_T_Cell::Indolent_T_Lymphoblastic_Proliferation,1,singleton_or_local_review
Molecular::Concept::Classification::Adipophilin,1,singleton_or_local_review
Molecular::Concept::Classification::Cytokeratin_34_Beta_E12,1,singleton_or_local_review
Molecular::Concept::Classification::FOXP3,1,singleton_or_local_review
Molecular::Concept::Classification::Filaggrin,1,singleton_or_local_review
Molecular::Concept::Classification::GLUT1,1,singleton_or_local_review
Molecular::Concept::Classification::Mdr_CD243,1,singleton_or_local_review
